ID,SalePrice
1677,228717.38472411834
1678,402397.6693217594
1679,328106.4087438954
1680,300924.5645000558
1681,264437.28477670567
1682,293360.3980492798
1683,206543.73557747767
1684,197218.31980147475
1685,175407.6969436688
1686,189532.6501733833
1687,186434.83040777495
1688,210420.77946102843
1689,207843.64978328365
1690,209719.54556438938
1691,200888.28048831967
1692,263557.7063017823
1693,182112.26947772634
1694,187572.22612526172
1695,184401.230168787
1696,278364.69815738685
1697,184225.61623277504
1698,328235.0742801501
1699,312070.57733743597
1700,251831.85978429526
1701,278632.26495305955
1702,259828.5729170667
1703,262770.7426248582
1704,284597.1191411002
1705,244265.96463943773
1706,368859.34756132046
1707,199896.94396666833
1708,205259.136978549
1709,277425.91609887977
1710,233160.9754220161
1711,266927.0985878062
1712,260255.02942095976
1713,262105.37159040058
1714,225422.71310780683
1715,204209.91791108725
1716,189068.0736522991
1717,192008.86787559305
1718,134245.34405555116
1719,209009.04034800973
1720,256504.09214087066
1721,189162.2720232789
1722,116438.50316490162
1723,157734.65713813182
1724,215857.57849510276
1725,238331.25204887355
1726,172548.38168566482
1727,161440.69839044067
1728,194671.1690149606
1729,161140.9489955892
1730,180940.95066623527
1731,119380.04298001809
1732,121733.48258309218
1733,106650.82375822967
1734,110997.87137564913
1735,119839.3626844873
1736,99985.14726988056
1737,307424.34192456165
1738,236268.51752285653
1739,276181.82286895777
1740,209124.152953234
1741,199308.30776735448
1742,185935.41540386056
1743,197229.81262966874
1744,284308.17880525166
1745,214843.9342761971
1746,242671.09663418905
1747,229161.83239701978
1748,225783.7089270481
1749,159064.2979964305
1750,158362.91864363936
1751,255195.53858386347
1752,101156.56555885308
1753,151476.60274431776
1754,226167.7653069963
1755,187821.7798253565
1756,105888.78574716048
1757,94290.3032238525
1758,147746.52088483397
1759,168536.40745172722
1760,170094.02067646192
1761,166584.23741831278
1762,164921.70242084243
1763,186106.34602259725
1764,101745.56579082122
1765,193174.76218921226
1766,185216.78573638818
1767,222816.9940681016
1768,133613.60777413452
1769,190717.1970090236
1770,147631.58055870375
1771,114743.67442512396
1772,129204.37997745606
1773,114846.41292789106
1774,179836.37716032076
1775,132590.08350147697
1776,111400.01235449573
1777,92318.4029922977
1778,129015.37296221628
1779,107694.3502131521
1780,197603.77880373364
1781,112863.95313905561
1782,43541.65452238789
1783,137084.2986086312
1784,77804.1005304766
1785,96940.53097541738
1786,125896.33220307893
1787,180236.5676012991
1788,1374.3889764778432
1789,91340.01812965854
1790,43503.2922857439
1791,233601.04589547368
1792,155606.24321578856
1793,161415.25141536212
1794,159375.8724726347
1795,133875.90124554082
1796,124218.56912683268
1797,137401.60532470216
1798,99720.22667608343
1799,90040.29789798327
1800,113538.04373384219
1801,105605.63071285757
1802,157888.03342960557
1803,176619.93716418062
1804,136417.2233249384
1805,145315.74695781083
1806,136314.2037110007
1807,174684.64907772213
1808,123544.9470349116
1809,107254.21945542055
1810,131587.8500507673
1811,83971.21704328821
1812,94010.06833792472
1813,111486.16851070215
1814,68212.59780309552
1815,2109.3861180955137
1816,75521.28481734578
1817,98639.47497277867
1818,147180.03620528837
1819,139599.53172421642
1820,48682.44367390894
1821,113957.98537695188
1822,167741.98606792308
1823,19370.707365861104
1824,139962.33162165474
1825,131518.49080826604
1826,102421.14180702454
1827,101038.4670386966
1828,124438.42074731391
1829,149037.44620093034
1830,150546.1409097537
1831,177495.3993374523
1832,127617.02793212005
1833,155300.27284235865
1834,134017.44985097792
1835,175228.88271075315
1836,133016.47966432362
1837,66169.08777406716
1838,133309.54713080492
1839,66339.94263564824
1840,143219.44436733864
1841,140831.72476720426
1842,92175.02096143435
1843,130217.72852892216
1844,147326.29148451687
1845,139095.44200756465
1846,157162.427563883
1847,172448.12608917302
1848,-2766.526694038301
1849,100137.30537838538
1850,109021.7847070363
1851,143617.5372073529
1852,121310.0162712044
1853,128025.546799783
1854,182175.56125890673
1855,168111.61284747923
1856,234607.2157050484
1857,160673.89790789076
1858,163181.49436856707
1859,135085.36313387644
1860,180935.28513393772
1861,134086.67283006964
1862,307416.60186662956
1863,305603.5297609204
1864,305620.6604217762
1865,307951.9811027056
1866,313706.80046503607
1867,245689.23519296915
1868,295968.6219728014
1869,217765.7165856313
1870,246089.17711068958
1871,249639.6151954083
1872,174277.35936725582
1873,231724.32930987643
1874,133826.74622918767
1875,214000.21530567753
1876,206864.86651322583
1877,224139.55575039567
1878,212934.51217778545
1879,118003.85130349192
1880,129999.28437094257
1881,250311.08435356815
1882,261007.87670805556
1883,195889.5660769417
1884,210831.72125446302
1885,259149.0788060492
1886,280986.07455963455
1887,227740.57020632052
1888,278317.23703552457
1889,172398.60820651441
1890,107991.70801397352
1891,164557.67334399367
1892,74611.85150120464
1893,131614.84553942762
1894,132959.7542410307
1895,148514.88243017133
1896,121864.66955232047
1897,124505.17733474822
1898,124593.03381565816
1899,149402.82953827878
1900,147838.39626821814
1901,153080.6846436799
1902,138382.20162597366
1903,224435.87521959448
1904,119757.0653035725
1905,183623.13928439244
1906,154119.70913970342
1907,220611.51357688694
1908,142134.93938584538
1909,162413.4364569298
1910,146150.3948594297
1911,215637.92949341546
1912,279766.97448078333
1913,171588.56783219075
1914,42866.21692660806
1915,265184.52109805855
1916,19371.5953894259
1917,263770.4143058825
1918,153365.17843104037
1919,188439.0713292868
1920,165936.98134105589
1921,338275.5143677387
1922,299215.20119394816
1923,216796.18804394975
1924,245875.94399804543
1925,218493.34126605376
1926,334276.83187669516
1927,122523.63394530001
1928,168337.36419790884
1929,105098.51135698416
1930,143799.19449053967
1931,145937.48319953162
1932,140948.97715979945
1933,161550.69023077315
1934,187374.1347715827
1935,182167.00820249526
1936,185854.0100221445
1937,187454.89488177007
1938,164652.91743298736
1939,245135.4065080975
1940,197049.52465776703
1941,181010.79293386123
1942,191014.57357306237
1943,215689.6895242429
1944,285539.4353483629
1945,320388.76619564113
1946,179163.55868550824
1947,287171.6001108628
1948,176383.50356318065
1949,231391.49645226583
1950,201020.9019770163
1951,274725.50549632846
1952,242386.48404231778
1953,194103.69221128643
1954,219258.04100947996
1955,127654.10449955365
1956,297157.7266415259
1957,171511.93455072388
1958,305817.1326263005
1959,147322.2252652563
1960,84140.40781207517
1961,117374.3313983125
1962,127466.87013197856
1963,139485.32624450335
1964,118974.07135951871
1965,152802.73556805734
1966,157734.69467895906
1967,276654.1069588204
1968,355137.890049097
1969,332405.2006617235
1970,359228.61668761494
1971,386959.0496636366
1972,334938.3715370059
1973,264739.34950909344
1974,296935.7251908186
1975,408268.2822752424
1976,286797.78838313813
1977,345624.71550290636
1978,311035.3397032836
1979,308471.8051713063
1980,207514.53486217596
1981,325951.8326746143
1982,239321.08653175225
1983,223786.36219592375
1984,190524.6055336601
1985,239858.02835067234
1986,243622.81543529543
1987,191723.0281597464
1988,178162.07488253925
1989,206552.68731232526
1990,226438.11080658727
1991,226720.81455305807
1992,242326.43644088594
1993,189315.5656202947
1994,245679.27140747147
1995,199629.57887236288
1996,289207.9889199117
1997,298951.6817598993
1998,310892.6688937406
1999,257773.19802143303
2000,292820.26133005496
2001,270514.60660810414
2002,250594.6052426399
2003,260843.39325869008
2004,278669.60316158086
2005,234430.72948845974
2006,220838.26549797456
2007,264071.3672192071
2008,214455.0868043582
2009,190569.62221101444
2010,206412.49815772747
2011,152297.86102279156
2012,183190.69720548013
2013,172167.4541975558
2014,186879.79525960668
2015,205970.63737699544
2016,187558.1417174125
2017,202546.70315385517
2018,119248.59985349461
2019,132234.25300092847
2020,112745.40015720157
2021,96332.32830000269
2022,197236.4523545862
2023,151537.63367978745
2024,261394.71055881356
2025,341314.63987368764
2026,181922.2967349419
2027,159728.00619655606
2028,179572.46941985274
2029,180829.50618935627
2030,280250.5787550447
2031,262193.72970718326
2032,258712.53990396776
2033,273690.833901544
2034,193197.98464546364
2035,237366.092656496
2036,239554.34252488468
2037,242999.91350717176
2038,301816.5557230029
2039,223585.88251353055
2040,346643.63078472216
2041,259108.46184579746
2042,212549.14177929392
2043,170287.5835137793
2044,190545.8774630047
2045,208820.0697398231
2046,150090.25768739174
2047,138818.05355685315
2048,138890.05058024506
2049,161683.0977091883
2050,188816.9098961498
2051,86971.7932235773
2052,122572.33227394859
2053,140087.40248313284
2054,54910.254180157164
2055,149497.2679622564
2056,141041.65063397586
2057,107886.33234118504
2058,218266.73713667126
2059,139645.4355290042
2060,158896.80474387133
2061,202751.20811288612
2062,118798.14324766381
2063,93285.6420042473
2064,127212.89556674067
2065,112797.01287695182
2066,190737.91162282598
2067,136362.1024970908
2068,159736.50579918182
2069,53838.508528067585
2070,90292.40877719555
2071,74424.82942354227
2072,156512.03718176467
2073,136794.8271629268
2074,201891.06027304148
2075,159859.6110075717
2076,110570.2185331953
2077,127241.52111906576
2078,109389.68916301365
2079,139686.43980015424
2080,115176.26670491243
2081,130931.61112144493
2082,138422.47485967356
2083,135289.6568816537
2084,82337.66659746287
2085,106499.55164756477
2086,152901.9470924313
2087,132694.18707166205
2088,115954.14133543606
2089,68558.80426444435
2090,136727.56372629944
2091,96945.57651805585
2092,126050.85014914724
2093,125572.17418556681
2094,140838.16696166794
2095,162937.70766580838
2096,73508.56612108611
2097,85868.04722334153
2098,147095.54446566108
2099,-2028.042529419763
2100,79696.60137643659
2101,147697.9787882074
2102,147106.6891779052
2103,95918.67539671605
2104,164796.24862720512
2105,117183.92418046735
2106,38305.21768876698
2107,229028.4552485818
2108,109861.45661608204
2109,95511.23942866553
2110,127907.94564785271
2111,162281.36212769814
2112,127318.94537458639
2113,119382.54933430799
2114,125001.05974266963
2115,160290.2824328764
2116,117469.38324128781
2117,155519.46651254315
2118,128375.1727646078
2119,105678.44193828256
2120,116362.98821836675
2121,69645.3353134137
2122,76431.81520053121
2123,85947.33609192412
2124,191725.09012196393
2125,142010.04365425778
2126,170493.6285850811
2127,168035.08557351917
2128,125838.17477087199
2129,103132.06043767133
2130,138836.2113873361
2131,160614.89342862472
2132,117964.66097629505
2133,137905.33802589073
2134,129061.32480468394
2135,100914.9069100324
2136,49670.844673831685
2137,111227.97234917377
2138,135946.27322574862
2139,171439.77194849108
2140,136627.2090337731
2141,157388.07473272184
2142,121359.50976955629
2143,143130.4777141354
2144,131856.55862209306
2145,131039.66419303505
2146,162728.9404586659
2147,186767.7207059402
2148,141639.59789227505
2149,135960.76320895032
2150,224798.35639777675
2151,134678.52008715336
2152,166463.9239118913
2153,153210.76276486157
2154,100870.72686813798
2155,149958.45782520762
2156,250339.3442570388
2157,250163.57093676252
2158,233841.03593084312
2159,219133.54312820555
2160,190197.34059753144
2161,257835.81617977427
2162,365725.4227803764
2163,324367.44552801363
2164,263573.8400772811
2165,190712.62338977188
2166,147197.12136980845
2167,230180.54919028544
2168,196986.38460922416
2169,201507.99423063442
2170,221693.10132631855
2171,153979.01075924662
2172,137636.76740317582
2173,162234.19415096432
2174,237430.9029596568
2175,302151.7083228128
2176,292991.08468520467
2177,236800.8427150565
2178,235293.06065562385
2179,162478.09831281993
2180,248488.27585135173
2181,199073.5328361865
2182,226112.5491080321
2183,195387.86701016058
2184,122423.39220695663
2185,135514.00420191375
2186,167057.5127916219
2187,171028.52132627688
2188,165802.1912076709
2189,279683.1737238114
2190,59626.782762236835
2191,62017.693370370325
2192,68345.01556144278
2193,95596.42065961428
2194,93601.99623054825
2195,87145.88409511815
2196,79128.89061967694
2197,97961.97206981774
2198,159200.85861014697
2199,194968.85923640823
2200,137391.21823185365
2201,156190.66946366825
2202,197324.624395876
2203,154233.3210291643
2204,158898.85292982604
2205,105481.16365797805
2206,135576.84635654368
2207,214736.19853758483
2208,236239.85649369893
2209,192505.90604821686
2210,145161.9669238359
2211,125743.62405872202
2212,125537.17601741725
2213,85624.38482917698
2214,135905.37753741082
2215,94794.38918319259
2216,147087.91638584726
2217,5894.770351471321
2218,65736.05557912576
2219,71547.47606894336
2220,51805.16895188247
2221,265839.4715827
2222,242998.06557350175
2223,277557.94204563263
2224,229135.2134979408
2225,142786.6102937091
2226,186706.21174734554
2227,225335.46682569693
2228,266484.02106099855
2229,248130.51438008237
2230,144508.47330607698
2231,208974.96314334386
2232,193807.85677821518
2233,195226.90007088668
2234,255446.92472830022
2235,212379.8153715906
2236,265671.48647298466
2237,316079.57198386895
2238,248461.64373206283
2239,115104.81515543992
2240,175947.86252016597
2241,143385.7938580569
2242,129659.26451205288
2243,129346.97661013264
2244,99570.20890480078
2245,88711.51026777345
2246,133640.22156783484
2247,122695.48122181837
2248,111676.6740411591
2249,116882.11981386413
2250,127418.5927754495
2251,135308.2562435097
2252,196966.93022143954
2253,161864.70625903754
2254,184910.8014134486
2255,207276.1230574525
2256,187269.4411250261
2257,209968.58884674474
2258,177466.44339230118
2259,184304.2880175863
2260,172374.1317441783
2261,197926.716885137
2262,222123.6811140148
2263,304853.2802727151
2264,381809.65498591
2265,197179.42869116442
2266,274666.15627280675
2267,339551.36434247287
2268,345794.3073419711
2269,165443.61063791686
2270,206483.8971103432
2271,231730.31412964917
2272,241957.02817891247
2273,171850.2509711548
2274,202456.4086285316
2275,175834.81304740193
2276,204279.40736810237
2277,199034.59286506922
2278,164395.05825759927
2279,116323.0791659515
2280,83455.57713466008
2281,175608.79716791702
2282,191473.01633914356
2283,141101.0781740132
2284,133202.92908436625
2285,153051.4614156253
2286,116731.67826354454
2287,317040.54143383796
2288,264493.72922273434
2289,308613.4903178564
2290,362056.594344942
2291,292705.4831914245
2292,361045.8046504791
2293,377928.4370013039
2294,337206.6117553271
2295,397467.7668501795
2296,264666.89990959084
2297,287761.4376669108
2298,299881.86421401217
2299,329584.1047633097
2300,305543.9033854251
2301,273578.78426567314
2302,251940.98278449054
2303,252511.1066166397
2304,245102.55357534165
2305,199195.6380160025
2306,201269.4373029911
2307,206431.95097290407
2308,236215.02623842543
2309,283825.6874416716
2310,221798.57466938172
2311,226738.36847128265
2312,175253.91384884535
2313,178603.84523730274
2314,190351.80252368152
2315,177866.61251507222
2316,199053.1010228651
2317,193005.58031644256
2318,171329.22334517242
2319,189292.55298054998
2320,186835.41619672318
2321,264355.3817233457
2322,194702.81471031174
2323,195689.38930095796
2324,199034.08832556283
2325,211232.36977276334
2326,189405.79222462827
2327,214280.0196019513
2328,229933.36769714567
2329,195337.8927991639
2330,193647.7258219103
2331,331119.13181723584
2332,351638.02224249666
2333,307119.2416851449
2334,256757.26907528203
2335,266044.8581518295
2336,312628.52012528275
2337,195374.83177085663
2338,275943.2503887706
2339,243971.6443843632
2340,360121.2630571522
2341,208076.55090338291
2342,247649.35738247173
2343,235233.13802895727
2344,229113.55695314606
2345,243482.00961220107
2346,213907.1806012495
2347,194444.50570035906
2348,234863.7519636867
2349,155567.99487547716
2350,271438.3177655008
2351,235814.53056788046
2352,261667.82412164527
2353,251640.88301856007
2354,134699.34609012958
2355,153926.89492920303
2356,160696.76777664767
2357,206520.8461814258
2358,189947.07904549307
2359,152273.08739977717
2360,113624.33299689835
2361,138201.94525677827
2362,263209.4383014544
2363,139785.97651522682
2364,187908.2038698273
2365,237839.5348407999
2366,205140.8374069765
2367,227176.59730723707
2368,214116.716172631
2369,219114.58730115026
2370,189433.30045534935
2371,171676.3122651761
2372,193832.63117252683
2373,266603.4565405289
2374,285796.49923762126
2375,234718.00018272147
2376,292517.54832859035
2377,318626.51066886727
2378,150385.46335295832
2379,235586.42215330817
2380,160799.30538518928
2381,177942.22914446032
2382,210284.5384690516
2383,215007.25830779056
2384,248333.2213982948
2385,166509.15356090057
2386,146361.6068436815
2387,128856.30823024883
2388,106512.826200027
2389,124018.83201127755
2390,140972.0747306986
2391,132885.72410171048
2392,92064.82813392763
2393,183132.2234604334
2394,146294.72577953688
2395,207912.4659576057
2396,157859.9582157628
2397,215257.1515889175
2398,124163.24226847284
2399,23917.473822860746
2400,22351.422613099217
2401,105294.74733396235
2402,120446.00798677762
2403,159773.67238792108
2404,143878.19404844914
2405,174915.3495088499
2406,141316.56308271305
2407,115958.28090567843
2408,134021.86581716652
2409,116345.3429384164
2410,210329.00184924126
2411,104699.85226119144
2412,151642.1073974471
2413,117141.49879023345
2414,126392.86085063772
2415,149815.28095738176
2416,127726.66736898145
2417,121172.58210459973
2418,120298.61047590195
2419,111670.83723367036
2420,122323.67965122662
2421,133640.65124317276
2422,101034.11843793727
2423,102467.72803713389
2424,157143.82260480744
2425,229247.25253838216
2426,128233.8067070223
2427,108879.45718198507
2428,215474.12117619198
2429,95984.75104237573
2430,138813.03119475165
2431,115030.21486654838
2432,127913.75186105171
2433,121657.29937813003
2434,126373.59660335975
2435,154108.7436895595
2436,87077.22662659867
2437,94343.43173857455
2438,118321.64320971078
2439,108672.56335822392
2440,134968.71841439628
2441,106121.8375493066
2442,100441.80034390105
2443,123228.76946629933
2444,135302.56923612417
2445,66465.12061263286
2446,108291.38882046718
2447,205507.48850449486
2448,144399.6994530136
2449,107020.63884884342
2450,163902.5074120008
2451,129040.16776757217
2452,215450.1229714493
2453,64039.064027295084
2454,106377.19788383557
2455,122153.45318484254
2456,126291.8152536793
2457,113459.43658967527
2458,126796.73309729595
2459,81356.49087495601
2460,154854.35188084445
2461,106932.40616344822
2462,129111.11882698016
2463,116668.42080744644
2464,175710.68526145624
2465,135530.83446327245
2466,114337.56089977486
2467,178544.5840710633
2468,84427.51906354431
2469,89930.44174506041
2470,207733.1642559196
2471,216830.45115532412
2472,185567.28874488102
2473,107888.17593658059
2474,79565.49781719885
2475,242410.23035899625
2476,114675.15049122585
2477,121323.72492963882
2478,170560.85750443794
2479,106948.13437672477
2480,137289.380679985
2481,131735.6710152376
2482,135338.16538361326
2483,101996.75385021397
2484,132726.7688930442
2485,112765.36707346964
2486,152599.74305615277
2487,219681.22121942535
2488,168129.80660867193
2489,173884.87917984475
2490,158891.34948281135
2491,73319.91426235685
2492,188554.20187999072
2493,148802.31319519703
2494,156409.9774811425
2495,80603.9131203111
2496,234284.99932217534
2497,155231.3672456002
2498,95187.39378105396
2499,77597.08764573274
2500,119303.54133383802
2501,127343.83235087711
2502,156894.00807759428
2503,80050.74472491993
2504,192987.0201585348
2505,229592.2437825696
2506,265704.7335085387
2507,276346.4711625491
2508,265758.07394824165
2509,229209.0052758186
2510,238175.1217387074
2511,187872.4891097943
2512,208334.67970978585
2513,232889.23784630248
2514,263742.3725778568
2515,141709.94252198434
2516,173498.72184770292
2517,133473.64083718372
2518,146993.49920676934
2519,221717.260388199
2520,227548.57864451848
2521,196289.00353653036
2522,235880.96130065178
2523,120755.74535611564
2524,137846.98628018206
2525,137391.46840830756
2526,127594.22706581072
2527,112140.49280933928
2528,117118.78414762001
2529,135851.6521076366
2530,110671.38649600037
2531,249562.8539487406
2532,230164.18827600556
2533,214437.21462728572
2534,254750.56991528103
2535,298330.7758948791
2536,254889.17209127604
2537,246827.29985655105
2538,188558.19551785936
2539,199227.10797967625
2540,178190.86737253884
2541,197324.33324393316
2542,148914.26757291058
2543,137206.41197830476
2544,102325.86379337012
2545,135707.98008995331
2546,145602.1610719169
2547,166056.03560692765
2548,165559.81878324554
2549,157152.8794824811
2550,629327.5788558078
2551,163221.1437614932
2552,119789.44957568403
2553,64192.15661728715
2554,97582.29596479601
2555,123610.85845227021
2556,74489.7284660534
2557,101420.37602347488
2558,177129.2094569221
2559,117166.96540575085
2560,150380.1907883381
2561,150942.71337647748
2562,134940.63846823998
2563,139694.84578902446
2564,191377.02124939297
2565,120833.13413558973
2566,127104.49921005368
2567,117116.99550106114
2568,212651.95801290325
2569,191324.35359525675
2570,144382.7000335428
2571,157159.25310693675
2572,195876.12151459392
2573,240563.55079012376
2574,269699.71986066893
2575,133146.43783099076
2576,116670.1748511061
2577,159374.62154523807
2578,71894.26473257423
2579,9449.883319761459
2580,135370.33540209237
2581,125394.23954341112
2582,116824.627991961
2583,273592.35325699794
2584,179409.14725867248
2585,190200.03506334935
2586,223972.5212668677
2587,223178.84849304848
2588,150214.09569529386
2589,166738.21316951013
2590,234307.7243481308
2591,252439.14912130896
2592,215439.006950008
2593,254316.58381491207
2594,184496.32314142247
2595,216537.2560296069
2596,316779.9246973698
2597,190041.31870486305
2598,265063.42855784134
2599,314813.63868511905
2600,168151.13519501287
2601,160506.99237334018
2602,77813.87106653806
2603,86123.527439171
2604,73266.8260088948
2605,78849.90275142321
2606,152182.1281950337
2607,229854.8098640781
2608,221530.93836369427
2609,151262.3488859346
2610,92405.22389913398
2611,143393.4590669314
2612,157434.8264246599
2613,121138.241696447
2614,114806.02180537191
2615,161174.39731503447
2616,153693.11532526836
2617,197112.35050588823
2618,226099.46656823574
2619,226458.31424854285
2620,196859.4372703455
2621,179186.67425071247
2622,190540.2237360823
2623,250976.9553800386
2624,276473.5623581888
2625,280170.28884554515
2626,174251.57655991148
2627,191903.0329662071
2628,359408.607941131
2629,385282.5638017868
2630,312545.8859933929
2631,391023.6490896243
2632,338296.7196405295
2633,291353.57535843825
2634,344861.18682901876
2635,176418.70536039016
2636,213386.18920645516
2637,206863.2744070355
2638,250524.27448424636
2639,201462.17283430396
2640,165829.37021891534
2641,93919.40687447495
2642,194624.09832507145
2643,143637.6219986746
2644,142400.92318383974
2645,127642.36477838297
2646,126219.28565795926
2647,144719.7635636751
2648,151079.56492590866
2649,139873.37425009854
2650,150072.66482533488
2651,154732.57185277613
2652,345476.804038382
2653,256752.90720054664
2654,239175.21630202787
2655,338147.2016846596
2656,308357.58880515624
2657,313826.73832032084
2658,263911.9748572754
2659,277212.38514229015
2660,304481.51967499126
2661,319417.9800636412
2662,327890.70753858716
2663,285629.9580493906
2664,273795.6977041938
2665,311478.50328873406
2666,289652.1069939379
2667,175342.34967983613
2668,190366.67981933814
2669,175806.54698009053
2670,280328.1611959758
2671,192695.32743602915
2672,209340.4578988429
2673,223007.11905634834
2674,228879.63538493676
2675,179966.6210277119
2676,202619.2395392299
2677,203719.23422844702
2678,248907.81028533902
2679,276832.4108586834
2680,282528.6146217328
2681,367080.1509764886
2682,310796.3901716276
2683,406649.786316327
2684,305265.0606982211
2685,321998.30567012477
2686,255572.15315635683
2687,278398.7819712516
2688,229138.28870561742
2689,207625.4379268248
2690,350929.3183168506
2691,179669.74651912536
2692,134620.25614581324
2693,205122.79347881745
2694,137706.03849037216
2695,208543.50194717676
2696,197868.4348554675
2697,187282.96903625014
2698,196568.98048369953
2699,182160.29203835942
2700,158452.34730975842
2701,155914.49380605808
2702,121105.39698704737
2703,161631.99109713268
2704,153523.0994493634
2705,106633.50188551033
2706,103375.08168160124
2707,122293.73036193062
2708,111484.61127272052
2709,92834.76389114629
2710,115976.16877744817
2711,312190.6066656641
2712,348964.3633965432
2713,184602.61889543684
2714,165127.72229917196
2715,179567.8014636288
2716,160629.9054673898
2717,188799.19028362865
2718,229904.99565281233
2719,155372.1981519988
2720,193970.0169577888
2721,134092.45242950835
2722,165854.2898531714
2723,173484.06661125377
2724,116177.61064803017
2725,126808.45728307732
2726,132993.08541392934
2727,197438.64575782037
2728,181910.942652947
2729,138009.81994147078
2730,130473.79508480328
2731,122407.77776042976
2732,103376.1940864378
2733,172959.43163300146
